Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Philippines,,,,,,,,,,,4.126339614,3.684979026,4.08268211,6.156268305,4.460935887,3.489206145,3.189693838,3.315675406,2.50192147,4.168529213,4.188914121,2.425054573,2.0727321,2.511268181,1.85607253,1.927012108,2.044656731,2.316168221,2.54759186,2.181548379,1.691711153,0.915508168,0.720713572,0.539652099,0.582102557,0.790667958,0.566314498,0.61786606,0.54303778,0.350020818,0.464605311,0.364822695,0.559004078,0.772663757,0.875871135,0.891170286,1.469973453,2.906656318,1.523406998,1.174739888,2.117558017,2.843673209,1.553567364,1.185941284,1.508965093,0.758148274,0.661597168,0.964596437,0.943783445,0.785300187,0.76411279,1.972633396,
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Papua New Guinea,,,,,,,,,,,1.908200913,1.845464891,16.71312247,28.21236175,30.57148521,20.54043557,19.73059899,19.04984601,18.36313055,22.35215192,25.15061391,20.12960548,19.93722877,20.85236758,15.51443967,21.01781957,20.39574014,24.25908529,25.45976755,24.36189873,23.01471161,18.25294178,21.10798215,22.42832099,21.13154483,26.68362518,20.95803705,12.67848251,13.95624952,17.36505638,25.70020869,17.50528273,19.84830103,22.08481044,28.79079403,31.20203814,27.40263057,24.20683206,25.36114198,18.90716617,27.89682494,26.26808895,15.81528864,11.6658603,14.02772535,12.73845282,14.33683974,16.04363409,16.92188083,13.81520372,11.94172547,27.38668125,
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.396551975,2.13956315,1.715849048,1.253378598,0.964498483,1.121372642,0.836661886,0.824176287,0.472405291,0.411421201,0.607750042,0.785713116,0.565655329,0.598445982,1.444320445,1.168820237,1.600978438,1.362531962,2.047753996,1.143762448,4.330272184,5.714163479,3.798872468,3.333309047,3.157677038,1.290983195,2.0262473,3.061460965,2.713150649,0.671601201,0.535468929,1.030243808,
Pre-demographic dividend,,,,,,,,,,,4.403495864,6.730782808,6.781185787,10.10130017,28.09013463,23.02738482,21.56962591,23.20641518,20.62017538,2.864682297,27.25683529,8.212770619,6.680119904,9.181698583,11.60109506,12.70607153,8.279575788,11.63430765,11.59056521,17.38874035,11.79661993,9.514553062,13.18764529,17.05289699,17.87504812,17.91244115,18.0847029,16.5908555,11.84560391,14.05130474,21.78348202,17.73060507,15.20063459,15.202253,17.99660686,21.98161043,21.73421283,21.5482077,25.2340557,15.8754152,18.99544262,23.4382816,21.36134511,18.30455649,15.86832438,10.71929499,10.79286133,13.51296525,16.51189765,14.02021604,9.497593304,16.01618701,
Puerto Rico,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
North Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,,,,,,,,,,,0.402078535,0.338839663,0.352387205,0.428577784,0.41773845,0.464422696,0.433118757,0.387677066,0.523981647,0.573382925,0.51426896,0.368295346,0.390147492,0.432050883,0.393938157,0.449473073,0.389874207,0.315927972,0.294749259,0.44192531,0.353535881,0.347835779,0.240130077,0.247523199,0.275050958,0.283476976,0.176788595,0.152173553,0.108050728,0.105493668,0.14910443,0.114793188,0.116829504,0.11379534,0.150870867,0.164403581,0.282892335,0.276602759,0.240482695,0.110113967,0.219238743,0.244908396,0.259819202,0.196206024,0.204731494,0.15970958,0.158382699,0.191626692,0.240667368,0.221431954,0.200282467,0.291415692,
Paraguay,,,,,,,,,,,2.216259388,1.927578126,1.882053832,2.655141286,2.243232924,3.079914249,2.259229428,2.71973089,2.882305046,3.625308906,3.151192426,2.354085063,3.282168091,2.10422575,1.827979123,2.5248904,3.051943031,3.469628592,2.809753508,3.116654848,2.701855165,2.372352979,2.580280519,2.652038016,2.244617094,2.639658202,2.226084013,2.014172301,1.900382485,1.758115957,1.461258209,1.608871068,2.068079791,2.142191817,1.649193677,1.648871747,1.921106701,1.748798464,1.536709934,1.627013252,2.082992872,1.671875323,1.690340101,1.698091485,1.685797109,1.699315745,1.893644024,1.684839137,1.511261556,1.377794112,1.682633255,1.347015878,
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Pacific island small states,,,,,,,,,,,0.321568512,1.091816503,1.250158405,1.977754134,1.630084435,1.536741413,1.176333328,1.390200757,1.12026828,1.663762674,2.137556759,1.591116968,2.329852888,2.206926521,1.654675463,1.868104106,2.157180849,2.676002074,2.50334643,2.551584413,2.334356886,1.521134205,1.86638933,2.074402297,2.021653014,2.165811727,2.231611645,1.573620903,1.740194745,1.454715136,1.280484926,1.316135406,1.318436425,1.63598327,1.296869933,1.519279727,1.776316809,2.349857222,2.776362007,2.441820044,3.311429558,3.831681196,4.113031085,3.451140724,3.724680346,3.051175482,2.714148816,4.069965399,4.046980807,3.552075855,3.875762118,4.167652269,
Post-demographic dividend,,,,,,,,,,,0.538761705,0.515791602,0.524981719,0.660326548,1.824653769,1.802413078,1.806221346,1.756160134,1.446389194,2.551981546,2.786465186,2.262330087,1.513485566,1.69509396,1.597410085,1.511670106,0.620587975,0.717992991,0.615715825,0.692954729,0.762018777,0.526886719,0.524574297,0.519823202,0.455541615,0.473927834,0.598914426,0.542046542,0.333881054,0.426906851,0.811145423,0.710808393,0.576097355,0.727263375,0.838670048,1.043001013,0.929304604,0.929677192,1.438404333,0.662836524,0.895481303,1.120513874,0.794907141,0.773370565,0.683027311,0.329340551,0.356004977,0.490530876,0.626992543,0.602133271,0.441719591,1.316086225,
French Polynesia,,,,,,,,,,,0.002302419,0.001475943,0.001894688,0.003877888,0.002640384,0.002078519,0.002431225,0.003219319,0.002012661,0.002307314,0.00239254,0.001632378,0.00144908,0.001446212,0.001095487,0.001004316,0.001075484,0.000907872,0.000914464,0.000933424,0.000781607,0.000873773,0.001112059,0.000955097,0.001252382,0.001848047,0.001999472,0.001972192,0.001568479,0.000852016,0.000923406,0.001099733,0.001128323,0.001342129,0.001341679,0.001610496,0.001989419,0.00251149,0.003428269,0.003380247,0.003769468,0.004459792,0.004405916,0.003937389,0.005357313,0.004804072,0.005099889,0.005851093,0.003565221,0.003345809,0.004057314,0.003570126,
Qatar,,,,,,,,,,,37.469683,46.39060254,50.85329861,58.68202562,74.87341523,63.72310747,58.67183397,49.59592511,49.60544684,87.05003707,69.67272547,48.4259714,35.94208245,38.76407186,51.99470448,39.43259457,26.32392389,30.28693095,27.34571611,38.70609146,51.15637109,30.94760099,31.04304644,31.06798457,31.30308147,30.37002828,40.45222542,38.12923911,31.71122122,38.30171775,46.57129459,42.07930856,37.90537795,39.02193288,39.90256229,43.62080304,39.11193106,35.69591407,36.92803595,29.08983303,32.42993742,36.71824261,35.10624008,32.06339011,27.69781447,19.06413433,15.98176786,18.89867239,23.99952787,22.37398667,20.22595932,27.2897874,
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.373441707,3.631165488,3.889468497,4.645576484,3.576163532,3.863372931,3.694095961,2.884605313,3.070455525,3.346681559,2.97859588,0.882017283,1.695870512,3.461231655,3.508189076,2.711200316,2.464470919,2.427105287,1.981270869,2.077486933,1.632811229,2.123045312,1.435481964,1.71353439,2.288176449,2.18833144,1.875951389,1.510172814,0.9759794,0.688993508,0.884924036,1.070263347,0.798252105,0.508984051,1.144376067,
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.818033164,9.381458243,12.73246059,6.266091826,7.920906885,7.619837902,6.873706361,9.159260998,10.49266914,8.831398829,4.272296599,11.82956649,21.50269615,19.50860273,16.98119638,16.82277916,16.410225,17.41658497,18.03799143,15.78706118,19.1049787,14.45912817,13.67672878,16.26756007,14.29337246,12.79988501,12.42719789,9.761666714,8.194189141,9.715466239,14.47348682,12.20711401,7.58812544,18.51093944,
Rwanda,,,,,,,,,,,8.509225791,7.162881873,7.461146477,11.25420185,12.86323957,9.104726858,7.517067418,12.72147074,10.95565215,8.065240853,8.895765945,6.818113596,9.337139572,5.910273674,5.287495087,3.666745002,4.909083113,4.254859708,4.164755616,4.758144831,4.725832192,6.406208779,6.099478502,4.955066413,16.2356771,12.58201735,12.5562104,11.12891842,10.87430278,6.481645233,5.03496553,5.375105201,6.437769359,9.076829744,7.020439498,5.957025393,5.296491973,6.225724279,8.305801452,6.935422955,6.486552529,6.995656803,6.394232906,6.504755807,6.452155036,5.778139156,5.998621026,6.014929715,4.713875686,3.817090323,4.104818451,4.017236341,
South Asia,,,,,,,,,,,0.695162674,0.824359504,0.8281486,1.011440142,1.712404981,2.859945334,2.933050885,4.017009617,3.439269079,3.655601016,2.554162538,3.208089343,3.421269331,2.987223241,2.761301972,2.906556683,2.091208757,1.92662494,1.805707394,2.457919426,2.987770956,2.580177779,2.358041719,2.029725783,1.811318593,2.141687138,2.110211793,1.88240187,1.546872205,1.664084548,2.172879336,2.16099171,2.158986281,2.077313747,2.832323334,3.285458029,3.506186813,3.872220538,5.856998886,2.941264581,3.938131978,4.593702656,3.545953399,3.177489135,2.488204086,1.58494509,1.515042505,1.716732527,1.920559053,1.746403098,1.533816952,2.64511038,
Saudi Arabia,,,,,,,,,,,25.61782857,29.71834896,36.46408035,43.27142665,67.52071601,54.38395363,53.06137122,51.91409984,44.91256457,87.28461833,70.46650732,55.80143762,36.91290071,34.96866364,34.0894844,28.10899311,23.9432846,28.00817952,27.00507266,34.93468453,47.20094525,30.60335714,31.47320766,30.48615288,27.434882,29.02424736,34.3754117,30.21539954,22.27301475,27.97787491,42.6687976,34.5968577,32.43799366,38.01761088,43.62252928,49.9329268,50.7560683,48.47256765,55.02442895,35.7727356,38.88346816,50.2036438,48.50070976,45.53092748,41.33843001,24.85530453,20.73499599,24.48655576,29.27074181,25.45316774,17.31842703,25.56524182,
Sudan,,,,,,,,,,,0.002060754,0,0,0,0.000110978,9.21E-06,0,0,0,0.000258762,0.001161682,0.000609522,0.000623779,0.001172462,0.001890438,0.001691098,0.001691066,0.003612946,0.008848929,0.005862165,0.000654943,0.000462825,0.017438508,0.01333271,0.00255693,0.042745638,0.274840736,0.255819522,0.258068906,2.114611803,10.78346002,6.910169266,7.222835316,7.006224309,10.14334839,12.48022875,12.53895626,13.67746645,17.9797789,9.842707062,11.9428585,16.77590731,6.646693459,7.517788717,5.174237752,2.975690902,2.740506359,2.480295123,6.147706441,8.259769112,9.292652381,12.75021168,
Senegal,,,,,,,,,,,1.460919835,1.293665232,1.266139196,1.795729674,5.069599545,4.878513637,2.606642347,5.202230943,2.860956275,2.338023415,2.703559183,3.000951374,3.268405506,2.675795579,2.39647212,1.915000701,1.853679972,1.471818609,1.604999218,1.696994951,1.875452599,1.864327886,1.800492282,1.716628618,2.867620613,3.186645556,3.027617946,3.077048688,2.954790451,2.118280252,2.308053282,2.059761201,2.28948973,2.684753743,1.971631587,1.991625764,1.993212948,2.30348229,3.072427216,3.834449202,2.975973164,3.649594077,4.863981187,3.42436225,3.156947652,3.479118857,3.979641105,3.212325285,2.886554644,2.759883106,2.869631901,4.40159712,
Singapore,,,,,,,,,,,0.004083141,0.002455302,0.003184101,0.00750488,0.005593425,0.003915315,0.003239272,0.001462227,0.001967424,0.001600742,0.002579267,0.001126387,0.000835114,0.000763831,0.001000985,0.001161363,0.001958441,0.001696303,0.001358788,0.001109141,0.000920372,0.000727895,0.001021033,0.000671957,0.000735974,0.000949988,0.000831818,0.000727258,0.000709947,0.000371765,0.000326034,0.000402379,0.000433988,0.000593717,0.000555645,0.000547061,0.003655455,0.006855181,0.025386566,0.006785672,0.038512161,0.154301445,0.143294199,0.11945945,0.104879469,0.034391157,0.029353972,0.000452889,0.000188767,0.000169266,0.000242072,0.000180989,
Solomon Islands,,,,,,,,,,,,5.105109197,8.369069323,10.74142774,5.546450024,7.81181667,6.946430731,7.819958205,5.559005863,7.258947806,6.987430616,5.565099389,9.609429507,10.03673475,6.576319602,7.951511923,9.90095126,8.762954061,6.853556943,7.59770451,7.862937386,6.21421071,10.32883043,8.832062096,7.836552225,8.485571078,9.176283523,5.512201926,6.557483084,6.230575897,5.26217719,5.623669187,7.110439952,9.620188453,7.430485425,8.979229229,10.6910961,16.68577073,18.63148549,12.93048593,15.76477727,19.90271245,20.85190774,17.76811367,20.64168713,16.66649009,14.30046435,22.91928964,22.33965857,19.14535316,19.19388889,18.39504852,
Sierra Leone,,,,,,,,,,,7.849171807,7.761286,7.493339798,8.183857435,9.27055349,10.77638518,10.22633042,15.27826846,11.29444945,8.859567687,10.48742438,9.027587449,10.53866633,10.28125364,9.300247419,9.608404089,22.02767699,14.29302887,10.00489115,12.51378482,19.7972836,15.61444403,18.35160897,11.78351386,11.3606935,15.88760536,14.60821706,16.21346982,21.66198437,13.36825773,14.25668728,8.052308339,8.435525022,12.87678882,11.10232368,9.902002097,9.427181358,12.25551584,11.61157957,12.26917423,10.52886624,10.98695877,9.770519633,7.226869635,8.027712441,10.57136024,14.67326454,14.93653067,8.555328414,7.490796567,8.229781942,9.037014141,
El Salvador,,,,,,,,,,,0.665403519,0.560225235,0.597484203,0.905902566,0.859785461,1.064906982,0.719383907,0.979926992,0.946397845,1.013843498,1.230330295,1.166998395,2.417796854,0.837906223,0.479037841,0.299327905,0.308831583,0.304132434,0.314971554,0.333174467,0.835429774,1.101549366,0.781151129,0.559922378,0.56741053,0.779231954,0.509551085,0.820568279,0.65398958,0.555346762,0.497077306,0.485786941,0.470738094,0.464556782,0.452387406,0.546622489,1.109934705,1.024768718,1.169802857,0.715439137,1.028742159,0.832361783,0.771015636,0.938918673,1.055059325,0.850742983,1.022113813,0.888160411,0.66364969,0.562349125,0.764177304,0.535264948,
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Somalia,,,,,,,,,,,4.701225365,3.990203268,3.581465194,5.217847034,6.654624403,5.868453502,4.757226271,14.25105574,13.21124886,12.15436551,15.33766181,12.00892061,15.96347255,11.35153725,9.836260897,6.331999788,9.791585766,8.703646765,9.489987625,9.223768237,13.48648247,,,,,,,,,,,,,,,,,,,,,,,17.81276421,18.29219176,18.8761766,19.54545118,18.69726966,11.73577426,10.73041057,11.4552848,11.23569349,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.669092065,0.527409242,0.33352726,0.195087574,0.311891671,2.332743113,1.502403522,0.628709984,0.535968884,1.75377809,1.243463022,1.500776591,1.554229399,2.851015424,1.294201355,2.510688991,3.350446414,2.7747807,2.059632392,1.894423026,1.277188566,1.171558988,1.52263044,1.540679535,1.194616937,0.947608509,1.746317665,
Sub-Saharan Africa (excluding high income),,,,,,,,,,,3.713426853,3.569082328,3.724463523,5.086684914,12.57043506,10.04723898,10.06329606,11.92583229,9.645683112,18.53044264,15.45079552,7.074914001,6.264133914,7.398463918,7.555768951,9.399119749,7.038965262,7.887414914,8.151025696,10.43749847,10.68462785,8.069675117,9.246915185,11.12024328,11.24630246,12.2933571,13.10253222,11.70098689,8.467288185,6.732643347,10.93199234,9.591473228,9.346587838,9.160083883,10.0553852,12.48078589,12.93112104,13.96495121,18.04177064,10.48104971,12.68831348,15.29903341,13.31527801,11.44097742,9.444874602,6.251670739,6.598297052,7.93388427,8.465491916,7.514400917,6.030563662,9.982709913,
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.27766014,35.18865704,43.70929351,51.78685866,5.604609471,14.70845262,28.45700494,13.05322342,,,,,,,
Sub-Saharan Africa,,,,,,,,,,,3.712182472,3.567914981,3.723079553,5.084877463,12.56876985,10.04593903,10.06217837,11.92404875,9.643784263,18.52744523,15.44098126,7.071668304,6.261109556,7.394442254,7.551133613,9.392069568,7.032727705,7.880026943,8.142950231,10.42656814,10.67329422,8.061434483,9.235057797,11.10477122,11.23058448,12.27929021,13.08919694,11.68832086,8.457477884,6.721367121,10.91495331,9.575681474,9.330759407,9.147648413,10.04226497,12.46585343,12.9166608,13.95152906,18.02803047,10.47388924,12.67987271,15.28928727,13.30688793,11.43273222,9.438062052,6.246630446,6.59227931,7.92688135,8.45802474,7.507704656,6.026476478,9.976112838,
Small states,,,,,,,,,,,5.222124552,9.599804464,10.34786215,13.7782338,34.72498645,28.56181462,26.87931704,24.61689288,24.47434585,37.07870064,32.49067905,23.95806387,14.73496867,15.83347432,19.36575593,16.77288572,10.10760574,11.52263911,11.27393186,14.77963583,16.07709864,9.887788176,10.09853485,9.872161351,9.214474572,8.771552439,10.53275301,10.26986975,6.940981056,9.056910648,14.19559985,11.36544835,10.6981814,10.72619511,11.94472567,16.66070841,17.53825991,16.98832957,19.55506976,14.29529037,17.28449613,21.35007489,21.02392273,19.1845878,16.44385939,10.43502993,8.479920077,9.986395494,12.64525117,11.51036646,9.549906241,13.80681606,
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.978517817,3.204343658,4.006309253,3.058491478,2.745231955,2.68486079,3.621464946,3.51834389,3.509189975,3.974413987,3.822219225,3.817404046,3.339022319,3.047234923,3.412875773,3.275313898,3.152397827,2.336938409,2.046648993,1.980189397,1.88439596,
Suriname,,,,,,,,,,,17.87000233,17.86245902,18.74176477,14.62668112,28.46058282,16.56930444,17.31695407,18.17908135,16.29207763,14.24317448,14.39884132,12.24707699,11.04502555,9.594539384,11.11482003,12.07433921,10.19996141,5.662913546,6.269836681,17.94566635,24.92515506,19.94601238,22.86393548,16.34796247,13.56760974,9.765583296,10.65040165,8.947867578,4.909557611,7.921119398,12.33873881,11.6233258,7.868037051,6.934948003,8.941372451,15.20044742,13.1868444,14.39240829,15.96753619,11.39871314,22.1694362,31.93355941,29.12977204,20.74440831,13.34549104,5.12495878,15.06179759,19.7854729,8.443882685,6.832517535,4.601228638,9.592722094,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183389027,0.110997318,0.056591068,0.830401182,0.536439465,0.498550713,0.489853876,0.378012958,0.330940623,0.356253004,0.404812703,0.359441675,0.257190616,0.256611359,0.300470034,0.320443992,0.295365971,0.32003229,0.384452094,0.269772306,0.337208259,0.359867998,0.32515752,0.29693454,0.288569283,0.263024792,0.261669772,0.333116894,0.289202597,0.251989434,0.219233025,0.226150294,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.194232756,0.193183541,0.183659779,0.136929271,0.13132952,0.165849102,0.199306386,0.137442312,0.14437705,0.234121034,0.184333377,0.211639434,0.231396138,0.393053205,0.206333476,0.300599361,0.359899713,0.252704525,0.206400678,0.264570915,0.263848701,0.261246244,0.268545994,0.261790472,0.234371353,0.214171559,0.189323915,
Sweden,,,,,,,,,,,0.806038115,0.749416006,0.627217956,0.957214944,1.119216421,0.772216776,0.795635131,0.577888644,0.625860479,0.703481875,0.636926549,0.578720816,0.658317439,0.654339147,0.52282373,0.554642289,0.482363252,0.438906988,0.701237327,0.725256142,0.454474775,0.292402559,0.286668949,0.382328611,0.364459335,0.39523491,0.30450722,0.352089818,0.33939819,0.271024961,0.313367613,0.322643494,0.321564907,0.263508969,0.238576047,0.436646674,0.441406276,0.649093881,0.65320844,0.344273009,1.414168534,1.695769557,1.066290926,1.001934129,0.908726777,0.488159781,0.722466863,1.046023978,1.061096164,0.404780112,0.370599691,1.208279799,
Eswatini,,,,,,,,,,,17.39630381,15.05974321,8.63783808,6.691063912,8.367674504,14.64356956,15.18779122,12.56087736,14.41910403,13.16246535,10.13161372,11.0018087,12.42593582,6.829948178,10.76459842,21.46869417,7.974211641,5.515213611,8.652272281,8.825493282,5.594683013,4.794208325,4.388809786,4.227655513,4.057963783,4.118616362,4.446583034,3.863034705,4.118922795,3.241745827,2.964741226,3.462385366,4.473176747,2.856293968,2.369927989,2.053522021,2.0140386,2.654650434,3.775190434,2.671771863,2.389593013,2.642762369,4.180670333,4.500644677,3.439779179,3.407408444,4.604710331,4.03940047,3.143800153,3.276076475,3.381644643,2.99915238,
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,
Seychelles,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124123298,0.111514883,0.109511997,0.101569572,0.10199608,0.119075541,0.111417504,0.088629743,0.082154845,0.074436831,0.106839697,0.100866293,0.104835241,0.118386037,0.065572803,0.090949643,0.102807712,0.108712513,0.17845383,0.160955511,0.146953957,0.149780681,0.164479313,0.136887237,0.122451367,0.10007398,0.099033202,0.116712863,0.121453195,0.097494717,0.131486176,0.120645133,
Syrian Arab Republic,,,,,,,,,,,1.545032295,2.218580674,2.642512561,3.513968664,10.75471881,12.3441435,11.74512342,10.90977796,10.00341113,16.93080246,15.40414253,10.93130695,8.09840716,7.878789745,7.543861169,6.535810182,2.767814431,4.022008436,7.533971167,12.04275085,14.62624002,9.29385719,8.485673835,7.549761515,6.078028478,6.067889333,6.029053809,5.045801362,3.107503201,4.485049266,6.457865856,5.226982438,5.48864249,5.810315049,4.8390374,5.534881987,5.40934295,4.808072931,5.639885528,3.300862048,4.109432644,20.35360542,15.23597088,10.46971834,5.741371026,3.613251349,3.172086543,3.11485463,3.350361118,3.769319851,6.37482598,,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001950176,0.00177744,0.001763699,0.001607743,0.001372634,0.001651895,0.001660992,0.001650921,0.001924121,0.0047019,0.003871362,0.003889888,0.00513935,0.005970285,0.004151309,0.005202018,0.004487997,0.002772817,0.002356648,0.00416658,0.003267501,
Chad,,,,,,,,,,,3.977961148,3.413276879,3.470210527,5.083712417,5.816637433,5.681865614,5.35463116,8.097449408,7.219809429,8.476658193,10.07839197,10.3706785,14.62711232,10.03418943,8.312922078,5.730366297,8.601065386,7.90416622,6.586180317,7.075784893,7.517348187,6.911052028,7.23066187,8.506966557,12.19880964,14.21634866,12.72771738,12.45518145,11.6316656,9.504021487,10.57349771,8.365047767,8.651860884,14.3393379,34.92642792,36.32059884,34.25991095,33.06052068,33.91959284,19.39639859,23.78140563,28.1688126,24.79335562,20.04363042,15.68822038,11.97120711,13.11006116,16.8846139,20.93994138,19.64995887,13.93309017,21.34293126,
East Asia & Pacific (IDA & IBRD countries),,,,,,,,,,,1.839289011,1.818811678,2.458053098,4.358929009,7.889570616,9.009928281,10.60682171,11.16744746,11.46779588,18.74675187,19.68130822,17.02808352,13.99865776,12.2302495,10.35708443,9.726394444,6.419108954,7.526129244,6.978591628,8.05498973,9.239725346,6.507321897,6.064894958,5.075414431,4.218961844,4.18868772,3.95919605,3.360327615,2.685788498,2.803068374,4.092662572,3.612698117,2.960101265,3.215726634,5.408424852,5.929619864,6.183069741,6.760726234,9.505108805,4.296653313,6.311163712,7.636718278,4.409713001,3.371298654,2.780715269,1.540828018,1.358452876,1.6545823,1.832486925,1.578607285,1.104477348,2.107476776,
Europe & Central Asia (IDA & IBRD countries),,,,,,,,,,,0.691508497,0.660287783,0.580501952,0.782691076,1.181357321,0.916591009,0.935880834,0.819877007,0.811207187,0.844103058,1.42988315,1.523500774,1.470352154,1.177015166,1.254632012,1.255234031,0.760206405,2.200422633,4.670920292,6.920263074,8.819840789,4.612853328,5.340023833,4.883352122,4.400752886,5.08528235,5.551251262,4.708060886,1.673591371,3.647907926,7.993715352,8.551779478,7.396820227,7.359955003,7.858660896,8.534317223,9.672692864,8.854080969,11.30010984,7.852973003,8.604164508,11.02449626,9.634959376,8.471818526,7.802597323,5.107863788,4.41447343,5.802257147,8.322000193,6.715011557,4.132336804,10.14052625,
Togo,,,,,,,,,,,6.38800581,4.975570716,4.876463892,6.780436533,21.36535391,15.48888745,11.06598308,23.10635976,9.99923875,9.291103113,9.920109644,11.01593336,14.87228041,11.08883747,9.564393139,7.871004793,7.153218804,5.596831361,5.595214613,5.856739806,6.111693293,6.296871246,6.232389658,7.361441255,11.10599912,12.62685673,11.25173023,10.67538865,10.38014581,6.801665615,7.144015832,6.648619423,6.848156721,9.301572531,6.310259846,6.87103076,8.393287962,10.54848439,15.15456273,14.67529636,11.30762843,17.92481057,20.99368899,15.56532009,13.3950716,12.72800872,9.003109569,7.777338358,4.873623296,4.325876358,4.731685722,7.864174198,
Thailand,,,,,,,,,,,1.118132782,1.032675919,1.491205918,2.30164957,2.276584653,1.772924491,1.689962073,2.234201627,1.810972059,2.451535317,2.270827452,1.303709851,1.283522,1.230985524,1.164891607,1.460437955,1.2169623,1.193228901,1.400664379,1.376416577,1.20375711,0.809732902,0.842725547,0.728072272,0.737820726,0.794698605,0.884654105,1.119489722,1.132005551,1.102010891,2.035697977,1.941274279,1.744325621,2.291611402,2.393817509,2.84717141,2.88566054,2.757329691,3.623097044,2.400931574,2.735680321,3.147099982,2.905711673,2.61852748,2.822827174,1.930923207,1.553218877,1.632152607,1.816706426,1.512424915,1.109568396,1.81702653,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69355094,1.863070003,0.714722405,0.586346091,0.500991606,0.827377198,0.911480712,0.876321243,0.28622252,0.617502657,1.03361279,0.805848989,0.870841445,0.771708158,0.670242624,0.573554956,0.80653478,0.755300011,0.836114282,0.667149275,1.674990546,2.037532188,1.707658017,1.329413691,2.193319963,2.265364411,3.807258389,4.547785252,5.400407421,5.223687128,5.135134884,9.046347597,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.98633762,42.90465424,56.77976861,75.19068584,40.51477942,29.61056781,42.47202932,34.17570314,47.66966042,58.59788536,40.37111141,6.669966509,18.71949074,59.34108496,75.36590986,52.44720817,48.71353485,44.10055994,43.16783162,51.47807844,49.25878633,56.96588663,22.93544688,23.21005126,34.27843492,30.87370076,27.49264381,20.17598402,15.48278717,9.657616049,13.02620927,20.06900916,13.49251277,,,
Latin America & the Caribbean (IDA & IBRD countries),,,,,,,,,,,3.109012117,2.844840326,2.733751335,3.944025897,10.14973227,7.78770421,7.860842622,6.704175459,6.353637282,13.11110577,12.89226344,9.410682174,7.687390514,8.948510719,8.601294041,8.059873948,4.259184719,6.356358756,5.511593236,5.375138709,5.862098685,3.473658686,3.319880927,2.687636191,2.404815897,2.814797732,3.123447646,2.673281052,1.644754168,2.681317252,4.006699652,3.225727615,3.784744378,4.12281021,5.053418894,6.423323231,7.354024814,6.915699802,7.524911019,4.191721342,5.350144285,6.965975301,6.200976605,5.606399269,4.784815783,2.376531038,2.27263201,2.718629458,3.476193994,2.72186031,2.562189232,6.293615959,
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.403626442,0.349604289,0.385732112,0.520108397,,,,,,,,,,,,79.43094944,44.55561597,44.87051658,62.76895413,44.89526338,34.39329689,34.72974604,
